Id,Tweet,Class
154266119748845569,"el modelo actual d medios perjudica a periodismo y a libertad d prensa x depender l mayoría dl control,subvención o licencia d ls gobiernos",N
180644279910268928,"El Gobierno de una tacada: extingue 24 sociedades públicas, suprime 9 fundaciones, desinvierte en 8, y comienza la liquidación en 13...",N
166796017893769216,"Y felicidades a mi querida VErónica Echegui por su GAUDÍ y a los ""Companys... i Maciàs"" de @Min_Absoluta por el suyo !!",P
179701845269291008,Buenas noches! Y dulces sueños...,P
151396459349159936,Y el sastre habló: http://t.co/Oh8hA0id,NONE
149058913084518400,"#investidurarajoy comienzan las intervenciones del Grupo Mixto. Sube como portavoz de Amaiur, iñaki Antigüedad.",NONE
163612039808425984,"""Servicio público, interés privado"". Post en 'Buzón de voz'. http://t.co/nuHHyK5Q",NONE
172605604832096256,"Un muerto y 8 heridos graves en un accidente de tráfico en Ávila. Al parecer, aún,hay personas atrapadas.Hay un autobus escolar implicado",N
802250510824673280,si mal no recuerdo creo este es el último capitulo dónde escucharemos a tanaka kazunari haciendo de ukai,NONE
175320565765259264,"Rueda de prensa en el espacio movistar de DF, presentación de la gira acústica en México. http://t.co/VqRGtxJE",P
770287599500091392,@_anarKopunK_ @jkarlos1998HD y aún así estoy en el campo   y l edición coleccionista tengo que acabar de pagarla,N
164680057925812224,"ROO, un gran concepto de manos de Luis Gómez de Iberdrola. #comercialesdepublicidad",P
185713574478491648,"Hoy m acompañan en @13tv_AlDia @13television Pilar Gómez, Montse Suárez, Enrique Martínez y Ana Pardo de Vera...",NONE
153453985204928513,"Me gusta la música y soy miope, pero esa falta de mujeres me llama la atención. En las sinfónicas españolas hay más presencia de mujeres.",N
768071491447652352,@virsnroses cuando estén los 20 contactados y aprobados se publicará el listado en nuestra web ,NONE
805619481041059840,Fue la semana mas ocupada evershhh yyy no estudie conta yyyy no entiendo nada yyyy mañana es el examen,N
174595712259072001,"“@Rodolforantos: Pues sí, estuve viernes y sábado. Había mucha gente.",NONE
770384873982922752,"@OscarBV96 tio que depresión. Pero no pasa nada, el amor lo soluciona todo ",P
771115324884262912,"@juankipua Es que en el Ojeando el año pasado tampoco, tiene muchas canciones ya jajajajaja ",NONE
819230927259889664,Mi jefe me acaba de regañar por un error que él cometió Al medio del regaño recordó que era su culpa y cambio de tema.,NONE
768016294499221504,"@pabloserrano @JesusBengoechea Madrid tiene la cultura propia de los que ""no tiene cultura propia"". Vamos, como los romanos en su tiempo ",N
797865894001180672,Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron,NONE
184559454283501568,"Rajoy celebra su 57 cumpleaños en Seúl: ""cumplir años no es bueno, no cumplirlos es peor"" http://t.co/zJ0mDANK",P
176676782169268224,Lunch time...;))),P
163175183811743744,Estoy con mi Carta. A los más jóvenes os sorprenderá. Trata de amores y barcos. (Hoy y mañana aun podéis haceros de Orbyt por muy poco),P
178005626125959168,"Buenos días. A las 8:05 entraré en @Mati4Bandes_Rne , a las 8:15h en @maticatradio y a las 8:30 con @melchormiralles en @ABCPuntoRadio",P
146125946011926528,"Buenos días!!!! Lunes, estrenamos semana! Aprovechemos que ahora están despistados!",NONE
769993102442524674,@ImFebrer @MalagaCF Ninguno de los clubes lo hizo oficial pero se dice que sí ,NONE
174559635439755264,Londres desaloja a los 15M de una vez. @TelediarioInter 20:30,NONE
162297355935297537,Arbitroooo mamonnnnn!!!!!!,N
158795870245097472,"Recuperado otro cadáver en el Concordia,segun agencia Ansa.Ya son 6 muertos,entre ellos un español.Empresa armadora habla d error dl capitán",N
775331950290542594,"Por la mañana hazme saber de tu gran amor, porque en ti he puesto mi confianza. Salmos 143:8 Buen día a todos",P
813186945052459008,"No quiero ir a trabajar #domingodechorreo ""descripción gráfica""",N
768207044864307200,"En este mundo de presas sin fin, sigo sin entender ese parámetro de ""acelera de 0 a 100 en X segundos"". Claro, si lo quiere p piques..",NONE
768231229439311872,@toNi_end seria mejor que dejasen de emitir esa basura ya  hay que evolucionar para bien y eso,N
160406024992468993,"De la Torre, contento porque Málaga se ha consolidado como destino urbano importante http://t.co/7VpGKYsy",P
162471025450287104,Este es el apoyo d  @pepegrinan a los agricultores:Asaja critica a la Junta ante ls deudas a ls citricultores dsd 2009  http://t.co/hnJiM9lr,N
179476574620495872,le gusta This Is the Life de Amy Macdonald  en Ping http://t.co/o7ek2KpO #iTunes,P
148794069240385537,"Rajoy: ""intentaré que no haya"" dinero público para el sector financiero, aunque dice que hasta ahora, con el FROB, lo ha habido #investidura",N
165015345608933376,Mirar que me he encontrado al llegar a la Ciudad Deportiva! http://t.co/A2oPyad7,P
811032039180877825,@ManzurLeo yo tardé más en ir de casa a SJ y de regreso (total 3 horas) salud Leíto,NONE
149444327356121088,"Subvenciones públicas para decir cosas como esta? Esto es ""cultura""? http://t.co/JLGcwZjW",N
771116956518875137,Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir? ,P
811411348890550273,Hubiera tenido novia y hubiera pasado en más chill y menos Netflix estos 22 días de la casa sola,N
770371876753403904,"@marcasgz menos mal que no has dicho escuchal 😂😂😂😂😂
#enlacabezaNo #loSiento ",P
154951428081856512,Ya están en #Malaga los Reyes Magos http://t.co/SloyfWDc,P
158499406683963392,Esto opina el partido? “@PSOE: Con una candidata podemos ir a peor. Y con el otro no vamos a ninguna parte. ¿Qué ha pasado con la cantera?”,N
771296174066245632,@JosMan_GoGi El efecto a largo plazo es la desafección mayoritaria entre la izquierda  El votante se cansa y se queda en casa.,N
812669686232088576,"Pero qué rico es dormir hasta las 9'41 am , te sientes tan vago",NONE
159716179773108225,Buena intervención d @jordi_canyas en #Parlament defendiendo nuestra enmienda a l subida d impuestos a clases medias d CIU-PP #pepevergencia,P
810836383694782468,@popemarino23 MAAAAE RAJADO! Pero lo bueno es q uno se va independizando!y logrando metas,P
177332102843478016,El  @Sup_Policia denuncia que en Madrid se ven obligados a realizar un desmesurado num de detenciones de inmigrantes http://t.co/B9KMdlv6,NONE
148374039491121152,En el Comité Regional del PSM PSOE trabajando por un futuro mejor,P
184205954282291200,"Telita. RT @Manuiza64 Una hora esperando en baseTorrejón.Llega alguien de Exteriores.Y llama al militar de la entrada ""guardia"". Me ha matao",N
165107330655076352,No tanto como las de Orbyt “@GINER: Datos de hoy: las suscripciones digitales de la New York Times Co crecen un 20%  http://t.co/A0kEb5cj”,P
184990217965535232,"Hoy, un homenaje al blog de mi esposa...  http://t.co/0EadVkCY",P
817786900249509893,Wohoooooo. te extraño un montón. ️ #hippyhop @ Club Vertigo,P
181342481697353729,Desde arriba http://t.co/eHTB0r4s,NONE
816107884698341376,y pues bueno seguiremos mirando pelis de terror,NONE
169099577440468992,Gracias Dani! RT @Daniruna @Tonicanto1 Aquí tienes tu artículo de El Mundo ed. Valencia en mejor calidad. ;-) http://t.co/nAT7JrlH,P
786417329731014657,"Chiky en todos los eventos me dice ""Mae échame a una amiga tuya"" y nunca le he cumplido, soy una mala mejor amiga",N
768497346342772737,@futbolero93 solo recuerda que Iman es tranquila ,P
176629882518908930,Esta mañana en Los Arcos con Esperanza Oña http://t.co/9JHisZs2,NONE
156716209780424704,graciasss... Trabajamos x ello “@EDU_AM08: Felicidades!! Presidente aver si con el trabajo de todos mejoramos la situación.”,P
180414090064306176,El compromiso del cambio con Cadiz: Aprobar una ley excepcional para regularizar las urbanizaciones alegales/irregulares. #votaPP,NONE
176782582330036225,Muy buenas noches followercetes! http://t.co/RYgHXuLU,P
185331410062688257,"Según ministra de empleo, hay ""normalidad. El gobierno trabaja en su principal preocupación: sacar a España de la crisis"". #Congreso",P
817393353008549889,"A recuperar la resistencia física, hola Viernes sangriento!!!",NONE
770295011250409472,@pandeliria @eltuitdrink Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.,P
180756834657894402,Quiero llorar. RT @FretePeli: @AlejandroSanz tienes facebook?,N
163323171783720960,"Pues ánimo “@AyOinvestments: @aitorsugar Solo da tiempo a eso y a leer Orbyt. Genial. Eso sí, cansar, cansa tela. yo me he apuntado 1 año.",P
161551412503912448,Tres nuevas #herramientas para desarrollar #periodismo de datos http://t.co/uuTCveyH,P
768019941920473088,@sitgesfestival Genial!! Vendrá @RachelNichols1 ?? Saludos y buen día! ,P
813134058351972352,Q lindo y agradable detalle Se ve q me conoces algo,P
166435525832609793,Están divertidos en @lamananafjl . Muy acertado @DavilaGaceta y Cabrillo!,P
810644736113516544,@Bryanpinarivera @EvaMPT @diegorrc el I no entra en el Machete y el VII tampoco porque aún no se sabe el rumbo de la nueva trilogía,NONE
786696242113937408,@judithpaulsen7 @TRICICLODELPERU estas en lo cierto,NONE
769674567145103361,@Carlotayoutube me acabo de poner mala y mañana es la quedada en Málaga  ojalá recuperarme antes de la quedada♥,N
166762025974894592,Odyssey presenta recurso ante Supremo EEUU.Intenta evitar devolución a España d 500000 monedas de oro y plata dl 'Nª Señora de las Mercedes',N
771694556005924864,@Comunikaa2 me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión ,P
148727207966154752,La primera piedra de nuestro proyecto reformista será la Ley de Estabilidad Presupuestaria #investidura @marianorajoy,NONE
788099613404258304,"@eRickRP Y bueno, ¿alguien le paga a esa mae para que sea una odiosa? Yo lo soy gratis, jajaja. No hay altruismo en la gente, de veras.",N
791118835038425088,"@MeLlamoSara @bichoclarke @gabmmd los de cuero,papel y tijera. Que tenía uno visto desde hace dos semanas y le subieron el precio",N
165419350671634433,Grandes predicciones de la Historia #38congresopsoe http://t.co/d29aGFgo,P
800761851600576513,Me siento estafada con la hamburguesa pensé que era de pollo pero de pollo con pavo 🦃 #nomegusta,N
186387331647934464,Ya en el parking del aeropuerto esperando para entrar en Directo con Isabel Gemio en Onda Cero!,NONE
155372313985028096,Un té especial ! Tengo una flor dentro de mi tetera ! Gracias @MarquesDVizhoja http://t.co/TbV2o030,P
143810044188823552,Gracias RT @Pepemaras: #YNTERVIUMARIVI Interesante la entrevista de @mariviromero Nuevas herramientas: nuevas formas de comunicar,P
812504295065157632,"@cantouchth no te disculpes por ser tú misma, eso está genial, en serio",NONE
148323426535354369,abc.es: Un 40% de los niños sufre bronquiolitis http://t.co/McjDYuTs,N
757971881077182464,"Ya tengo uno, pero ese es más cheto  @aweamasome.",NONE
158929026558345216,"El concurso del gran bulevar de Estepona, más cerca http://t.co/9RSaa1lz",P
814670953611460608,@argmau deben ser mejores las que no me hacen menchon,P
146411085426208768,Gracias ;) RT @sanzchile: *7714 México ;) RT: @AlejandroSanz: Voten por @Oscarcruzvm hay que (cont) http://t.co/pCXYPmr5,P
166912419032076290,"Injustas palabras de Directora deTráfico sobre Pere Navarro, su antecesor, que merecerían una aclaración. Rectificará? http://t.co/ffXt7Axg",N
158820128279117824,Padre constituyente hizo un gran esfuerzo por modernizar y moderar la sociedad española desde su posición liberal conservadora #graciasFraga,P
187492182507261954,"Empezamos RT @Dandocana: Hoy en #DandoCaña estarán @Albert_Rivera Ramón Pi, @CriadoSusana y Miguel Barrachina. Muchos temas que analizar....",NONE
817810105383157760,@discolocontilde tanto así? en claro no hay cobertura por mi casa,N
182002506266714112,Portada El Periódico http://t.co/nCyFl2t1 ...,NONE
812054519009906689,@PimentelftMe @abdielsmusic yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara,P
796061074546102272,"Bong, pipa, picadora, boletas, vaporizador, soplete, 5gs de wax... Todo en el bolso. Me requisan y no me quitan nada! Un buen día",P
172571763664896000,RT @_JAFET: OMG D: #MeVoy @paurubio Feat @EspinozaOficial Se encuentra en el Lugar 2 del Top Pop (cont) http://t.co/7ofT6bl2,P
164830624304205826,#momentodormir mañana diA largo q comienza con @anarosaq a las 9am! Un montón de reformas analizar. #Byes,NONE
153101325880664064,¿A que el rey Juan Carlos no llama al presidente alemán para pedirle la cabeza de Merkel? #diferencialconAlemania http://t.co/Bs6gCTT4,N
147387349364514816,#FF para @OscarCruzVM y votenle en el *7714 para que se convierta en La Voz Mexico,NONE
179478521830322176,abcdesevilla.es: Miembros del PSOE hicieron viajes con cargo a una fundación afín que no se han pagado http://t.co/4ZMRZvBp,N
770976716412116992,"@LuciaDollface Ya ves, parece un comic más maduro pero el dibujo se delata solo ",NONE
154487294420725760,Alemania presenta las cifras mas bajas de desempleo últimos 20 años......,P
144396048767533056,La aventura de dibujar Málaga http://t.co/vIyo2tt1,NONE
771550679965896704,Pero si eres mi pelado  @Slammactivao,NONE
802013185775648768,"Tengo 2 días de estar pendiente de #otto y yo personalmente me siento parte de todo lo que ha sucedido. En este momento, es lamentable",N
147442192611414016,"Amaiur da su versión: Errekondo, Amaiur, ""la decisión ha sido exclusivamente política...la base es muy frágil""",NONE
174587638949494784,El problema d los republicanos silentes es ver los que defienden la República. Quién quiere que lo comparen con tira huevos a Urdangarín?,NONE
174229393709871104,"Como el Gobierno siga así, cada vez que anuncie un ministro una comparecencia pública vamos a tenernos que meter en el refugio anti bombas.",N
769939359764217857,"@kriisvlc @informativost5 @telecincoes Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa  ",N
167721166037987328,"Como el debate @DHAM_13tv tenga la intensidad del previo en @13tv_AlDia, va a arder Troya por segunda vez...",N
167321672549007360,"Esta noche, compitiendo con el fútbol a las once menos cuarto, tertulia tranquila en Radio Nacional.",NONE
809267386717274112,"@hippielandsoul Yo defendía un poquito el 2016, ya no.",N
811045503601438720,"@skparedes @SheyJacobo y eso que es el primer dia , mañana con fe",NONE
143342564567810048,"Otro passing escalofriante sobre la linea pone a Nadal 5 a 1 en el tercero.La ensaladera, mas cerca.#VamosRafa #CopaDavis ole @RafaelNadal!!",P
811647323084308481,"@luisenrique3365 Jeje. El @TuiteroCrema se perfila para periodista deportivo, pero si la atina le tendré más respeto desde ya.",NONE
172039680194396160,Ojala pueda ir pronto besos Rosarinos. RT @JuliDecastello: @AlejandroSanz Besos enormes desde #Rosario Argentina! ... http://t.co/VysPgSkt,P
186355815907721216,"Buenos días hoy viajo a Barcelona, ensayo de #ElNumeroUno. Menudo programón para mañana !",P
185132289116733441,"Por que le tienen que pegar patadas a las papeleras los que están cerrando los bares? No lo entiendo, de verdad que no lo entiendo",N
148761908323958784,Repasando discurso #investidura Rajoy: el aumento del paro es consecuencia de la intensa destrucción de empleo.,N
146505516489781248,Al fondo hay sitio... http://t.co/iy9MxbGW,NONE
155761261001441281,"Los liberales alemanes no alcanzarian el 2% en eleciones hoy.Dificultades para Merkel, que sigue subiendo su aceptacion hasta el 63%",NONE
151378281772490753,"Intentemos disfrutar, al margen de todo esto.",P
178430531929780224,"En Almería, acto a las 12h en la Rambla con Diego Valderas y Rosalía Martin. IU sigue generando confianza, cada día más. #25M #rebelate",P
768116436241879040,En fin estoy más sola que la una viendo como una bollera duerme y esperando como un perrito pa q me saquen a pasear ,N
165910582141272067,3/El PP y Arenas han traido al Secretario de Edo de Medio Ambiente q ha prometido q reforma Ley Costas dará respuesta problema chiringuitos,P
814352759558438912,A veces soy tan sincera que quedo como si fuera grosera.,N
175217377359826946,Las obras del Palacio de la Aduana concluirán en verano.  http://t.co/71zJDOBd,NONE
814594299010707456,"@mistcinamontea claro que sí, por eso deberían permitirlo (pero dentro de las 12 semanas, para evitar algún riesgo como bien dices )",NONE
770575339466653696,"@FranCartagenaCT @BurnleyOfficial @ChelseaFC Bastante, bastante. Ganitas de verlo romper la Premier. ",P
157910938731823105,;-)) RT @JuandeVi: Con @mariviromero @mariafrances en el encuentro sobre comunicación política y redes sociales por @jotacarmona_es,NONE
156634995883126784,"Al menos 20 muertos y 25 heridos por la explosión de una bomba en una gasolinera en Pakistán, en la zona fronteriza con Afganistán",N
164818877816127488,Ojoplática ante la denuncia delVpte de la Diputación de Almería sobre facturas intolerables de diputados del Psoe. Incluido el tinte. #gato,N
183256142183534594,"Es inaudito lo de la profesora pidiendo 1 minuto d silencio x el terrorista francés. Dijo q fue ""víctima"" de Sarkozy. Normal q la despidan.",N
787264422158987264,Ojeras Y no es porque haya visto un dorama o haya leído un libro en una noche. estaba apunto de dormir y hacen fiesta de largo hasta hoy,NONE
162418421156429824,"Al menos 10 mueros en un atentado contra edificios policiales cerca de Bagdad, Irak",N
770135955109969920,"@_MrsCristina te amo, aunque parece que te has dormido cuando quedaban 5 o 6 ",NONE
185818485698469888,En casa !! http://t.co/VwaqsSMw,NONE
180992269720100866,Ya nunca podré separarme de tu abrazo “@2012_LaPepa: @pedroj_ramirez Gracias por citarme. 200 años esperándole!”,P
183998154100838400,"Oriol Pujol, el hereu. Nombrado secretario general del CDC.",NONE
152749607254892545,Ya os dije que iba a haber sorpresas. No podía contarlo. Gobierno anuncia medidas al hallar un déficit del 8% http://t.co/qsIImb27,N
813972685642469376,Ahora que soy @bitelperu todo es más bonito.,P
770231340612583425,Hoy una mosca no me dejó dormir y me cago en su puta vida ,N
768568209159184385,"@ShawnUpdatesSA esta no es, le tienes que dar a US Store, solo se vende en US y Canadá  por ahora claro.",N
815401368097792000,Quiero hacer un brindis Por menos personas hipócritas en el 2017,N
771057243550801920,"@Dalek_fan qué va  me levanté agotado, de no poder salir de la cama de las pocas fuerzas que tenía",N
155075373787385856,RT @marcvidal: en 6 meses los españoles sacaron 54.000 millones de euros fuera de España http://t.co/pTEzE74F,N
813378665559957504,Nada mejor que pasar ocho horas del día viéndola sonreír,P
171248981509275649,Un recuerdo de la noche sevillana!! http://t.co/ePphf7EJ,NONE
798874400019849216,"...y todo lo que hagan, háganlo con amor. 1 Corintios 16:14 Buen dia a todos",P
816055981335597056,Al César: @peru21 fue el primero en nuestro país que sacó a la chica en bikini de sus páginas. Ahora sacó el horóscopo. Felicitaciones.,P
798562479022440448,"Viendo FOX pasan portadas de periódicos deportivos solo en CRC no, porque no tenemos periódicos deportivos",N
186382324789805056,"Por cierto, sacad las velas del fondo del armario. Hoy entran en vigor la subida de la luz, un 7%, y del gas, un 5%.",N
173379674884407296,"Necesitamos todos tener nuestro ""drone""?.Agudo articulo de Fukuyama. http://t.co/Fn1o1zfF",P
171855455377829891,"Abogado Urdangarín: ""Si ha cometido errores, como todo ciudadano, yo los califico de errores administrativos (...) """,N
153282841378164736,Igual para ti. Mas besos RT @Lulusalada: @mariviromero que todo sea bello y sereno en este año .besos,P
175274335936851969,Espero que el PP les mande la mierda. RT:Amaiur pide datos sobre los policías y guardias civiles en el País Vasco http://t.co/m2NkPmTv,NONE
179493155085881344,En Canarias hay 6 sistemas eléctricos distintos. Solo hay una interconexión entre 2 islas. Se invertirá en renovables x sol y aire #ICSORIA,N
765145649482465280,"Y comenzó el día mas amado y esperado ja ja! ""Lunes"" a comenzar con los dos pies bien puestos en la tierra. Así que adelante!!.",N
153060824582328320,Ahora resulta que la culpa de la dramatica situacion economica y de los recortes es de @MarianoRajoy... Flaca memoria! #HerenciaPSOE,N
157984373910679552,"Si, era Audrey.Me encanta... http://t.co/77jb1vUb",P
154645206824796161,"En mi opinión, Iker Casillas lo merece mas que nadie, y lo merece hace tiempo, pero nadie dijo que este galardón fuera justo...",P
181788243434553345,http://t.co/9uFdsRdg ATENCIÓN SALAMANCA!!,NONE
181810349736079360,A Merkel no le gusta el giro derechista de Sarkozy en la campaña http://t.co/fRGgc8nD,N
817214630632243200,"@AggroQueenFay Solo fui a una de sus presentaciones 30 minutos, comprendeme",NONE
817096478598500352,"@nashi_awaji claro! Es una trilogía genial aunque depresiva, Pero no se xq ayer cuando dijiste del Kage... tenía una mezcla en mi cabeza",NONE
171227498875584512,Marchas contra la reforma laboral. El cierre del 17 congreso dl PP. Los Goya. Os lo contamos en unos minutos en @informativost5 Os esperamos,N
159091608078385152,los instrumentos se suben por las paredes... http://t.co/DfOWZBUM,NONE
157393963026878464,"Banesto muestra el camino: menos beneficios, más provisiones.http://mun.do/wDrm8q",P
177718776152862721,"El PP podria lograr  mayoria absoluta en Andalucía. El CIs no se moja. Le da 54-55 al PP, 44-46 al Psoe y 9-10 a IU. La absoluta está en 55.",P
154255397530763267,Con todos los cómicos que no salen en Campofrío se podrían hacer tres campañas de publicidad.,P
817356376150315008,#SiFueseBillonario te pago la operación para que te cambies de cara por fea @MananaMaldita,N
151300885169975296,"Luis de Guindos confirma que España volverá a entrar en recesión. Prefiero la verdad, por dura que sea, a que nos mientan con #Brotesverdes",N
770223986382962688,@Mentestropeada Atraigo por los dos lados es un problema duro ,N
770670451899133956,@aparachiqui @kikollan tu suma a una semana de verte abocado a elecciones ,NONE
800410542687055872,@yuyacst Holaaa yuya hoy es mi cumpleaños PODRIAS MANDARME SALUDOS? Por favor me harias muy feliz,P
188326444097748992,"""Y si llueve? -A ver, no pasa nada. Si llueve lo q cae es agua, no fuego"" hno mayor Cristo Expiracion",NONE
770859459790987264,"@GuilleBouzon @ConPdeJulandron creo que antes de insultar una cara deberias mirarte al espejo Guille. Ah, y quien ríe último rie mejor ",N
813627444850737152,Nunca me había dormido tanto en una película de timburton que raro,N
144183328688443392,"RT @nurvaca: Sr. Mas, no garantizar una sanidad publica de calidad universal es anticonstitucional ,por eso no celebra dia  constitucion?",N
183142221846036480,Este finde pasamos ya al horario de verano!!! siiii!,P
169166265628372992,Cada día me cae mejor @crispedroche ... Buena gente...,P
178014871974182912,Portada La Gaceta http://t.co/9ix298Tj ...,NONE
185612982951219200,Portada El Mundo http://t.co/7Nt7uIB8 ...,NONE
182387668125089792,Y este domingo abandono la veintena... 30 Tacos!!! Pero no pasa nada... SOY FELIZ! Jajaja,P
809927403615256576,"En definitiva! Me quedé sin campo para ir a Tacares, ya que me había mentalizado y ya hasta quería ir #percebe",N
148706401802391553,"Urdangarin ganó un concurso la vispera de que éste se presentara. Como diría Helenio Herrera, ganar el partido sin bajarse del autobús",N
817885730873675776,siempre que intento ver una nueva serie en NF termino viendo stranger things.,NONE
161483394293829632,Alcazaba y Teatro Romano #Malaga  http://t.co/WoPRJPYv,NONE
187998992863469568,"Va a comenzar Quo Vadis, película solo apta para espectadores de fondo, el resto si aguantan las dos primeras horas ya es una marca notable.",NONE
770666893116145664,"@hectorboigues ay, pues gracias... 
Al menos tú sí lo ves como algo ingenioso... Ayer me dijeron que tenía un insufrible sarcasmo ácido ",NONE
165648518638342144,"Bueno mundo bello. Por hoy desconecto, os mando cariño del bueno.. Salud.",P
800832934756360193,Quiero una caldosa y un granizado.,NONE
808930817774907392,"@ElohaLing Ayyy, no debí haber tuiteado esto. Olvidé que estabas por acá, no me odies ( Hablo en serio, no es sarcasmo )",NONE
770044642159161347,"Se acabo lo bueno no tardes en volver 
 hasta el año que viene",N
771085598140559363,@VAMPYRES_movie @butfilmfestival uno de nuestros festivales favoritos!! Hemos ido dos veces ,P
143617992159272960,"Sobre ""accidentes""... RT @santigonzalez10 Él había llegado antes http://t.co/yQjNqebS",N
170574149348102144,"Si sigues Iran,recomendable..Analysis: Ahmadinejad seen big loser in Iran election http://t.co/WbaIer8b vía @reuters",NONE
153518395231453185,Descaro total: #Urdangarín negoció contratos con dirigentes del Gobierno balear en el Palacio de Marivent http://t.co/5TBl4xqQ,N
148711162765262848,El CIE no sale del bucle http://t.co/fve16D58,N
770245181111201793,La Esteban promocionando el concierto de Estopa en Leganes...Que empiecen las bromas sin gracia sobre lo barriobajeres que somos todes ,N
145271322027638784,Este tema os dejo hoy amig@s. Sergio Dalma y Rafita (que será de mi ). Buenas noches. Bs.  http://t.co/p5TW8rKl,P
147203122073321473,Bdías. Voy ahora al programa de Federico Jiménez Losantos a hablar de #ElPrimerNaufragio. Seguro que salen también Urdangarin y el 11-M.,NONE
142906509758701569,@SSantiagosegura jijijiji y el q se sibe a la mesa dl jurado es el verdadero Manolo Escobar!!;)))) haciendo d Lady Marmalade!!!;)) jojijii,P
773519734390349825,"No es que ahora no sea feliz, pero antes lo era más ",N
768072993511763968,"@fonzeff @malenko_ @girotix Eso me temo, mucho calor y mucha gente por todos lados, lo malo de viajar en agosto ",N
156624805834129409,"Llevo hora y media de pie, pero en realidad no me he despertado.",N
188521321708265472,@Fgarea yo también regreso hoy al tajo. Atravesando a toda velocidad el campo andaluz,NONE
175617879453081603,UPyD reclama techos de gasto para comunidades y ayuntamientos y plan de recortes que evite asimetríashttp://t.co/zhsvZWCO,P
769581132543393792,¿No os pasa que en ferias podéis ver a una persona como unas 29 veces y justo a quien quieres ver no le/la ves ni una jodida vez? ,N
149633085766504448,Conocí a García-Margallo hace unos tres años en Bruselas y me sorprendió su competencia y solvencia en materia de Economía. 1/2,P
817414583405150210,Hoy se acaba la fiesta más bonita del año! #últimodíadenavidad #bajadadereyes…,P
770904241888194560,@Chorraera FP lo tiene vetao ,NONE
143986601884778496,"Buenos días. El hastag debería ser #cincotuiteros, porque yo soy uno de ellos. #cuatrotuiteros",NONE
768136027303215105,Volviendo a la actividad en #PlanetaInquietante con otro curioso hallazgo en Canelas.  #Portonovo,NONE
174907544014299136,"Hoy estuvimos con el ""enemigo"" en las manifestaciones de estudiantes. Solo vimos a jóvenes que reivindican la educación publica y futuro.",NONE
174054529078272000,Ya a dormir. Cierro el estudio son las 4:00 de la mañana... Hay noches y noches. Os mando abrazos. Mañana a seguir trabajando. Feliz semana.,P
817384314228903938,"Buenos días, ya casi se acaban mis vacaciones",N
817357988428218369,Es tiempo de una nueva aventura,NONE
178051391544246272,“@LucaCulinquieta: Boris Vian convertía la luz en perlas de color. Gabilondo @EDCHrne convierte las palabras en perlas de sonido,P
770379787676377088,Decidle a los de spoti que vuelvan a poner la versión acústica de Creep  @radiohead,NONE
158305749305536513,"Viendo El Gran Debate en Tele5. Geniales Iranzo, Carmen Tomás y @AntonioMiguelC . Buena apuesta de la cadena.",P
807021459780444160,"@neohelden ¿En serio?? Ignoras por convicción, esa es una ;lo de intereses de universidades se ha dicho hasta el cansancio.",N
792360202699956224,"Yo sólo ame, y Di todo d mi..... aunque no soy perfecta, solo tengo un corazón sincero, una mente que te piensa a cada momento. pitufo",NONE
148877943542775808,Ha dicho Rajoy en #Investidura que para mantener el estado de bienestar en España hay que crear puestos de trabajo... es el único modo,P
788164692376256512,@DCBlancoQ o ya lo está hola,NONE
163736494366924801,@Menttegatoo me preocupe muchisimo como te puedes imaginar.Muchos lo hacen.Pero creo qu los temas europeos e internacionales lo son tambien.,N
819390994936369154,"En mi cabeza, en mi cabeza vas dando vueltas! Estoy muy emocionado por algo GIGANTE que se me viene!!!!!!",P
168112398664876032,Muchisimas gracias ;-)))) RT @anaroski: @mariviromero @mamenpedemonte ¡Enhorabuena!,P
804752001716408320,uno sale re feliz de la prepa y de pronto se encuentra con el trafico del mal y no hay cuando llegue a casa,N
787046850264076289,Que me han dicho tantas veces odiosa que a veces creo que si lo soy pero naaah soy un amor,NONE
179999475706765312,"El Palacio de Congresos nos permitirá posicionarnos en calendario internacional del turismo de congresos,generar empleo de manera inmediata.",P
804761791129677824,Usted se quiebra la pierna y va al hospital y el diagnóstico que t daran es que es un posible virus y tenes las defensas bajas,N
808926394449362945,"Siempre he pensado que las cosas pasan por algo y bueno, pasó. Volvió. Hagamos ese regreso magnífico",NONE
179596635540692992,Un abrazo padre de Anais. ;) RT @AnaisCardoso91: @AlejandroSanz Le puedes mandar un saludo a mi padre que ... http://t.co/pqeixKv3,P
146191445156569088,"Enhorabuena a los presidentes del Congreso y Senado, Jesús Posada y @PioGarca y a los portavoces Alfonso Alonso y José Manuel Barreiro",P
145789235553767425,Puedes encontrar vicio y tentación en cada esquina... http://t.co/0NkGDvSL,N
768224728049999872,"Se ha terminado #Rio2016 Lamentablemente no arriendo las ganancias al pueblo brasileño por la penuria que les espera 
Suerte y solidaridad",N
154341241155358722,"“@Andoni_Agk: @David_Busta jajaja! Ya me extrañaba,coñ..... Diantre!”JAJAJA",P
