Id,Tweet,Class
806531534203322368,Las personas jóvenes no deberian partir . Un muchacho super emprendedor y lleno de sueños se fue Mucha fuerza a la familia y amigos.,N
144679980369051648,"Ahora dicen que regalan la CAM al Banco Sabadell a cargo del fondo de garantía. Se olvidan del FROB, financiado con fondos públicos.",P
770257496342659072,"Cada uno que busque sus mecanicas, pero que lo haga rapido antes de morir y eso ",N
162971543570350081,Y si hiciera un día de Rizzo??? http://t.co/IYG9UCZq http://t.co/wQo4Ohdy,NONE
170601660379439104,¿Alguno de los que andan en el congreso del PP puede contarme si la expo sobre Fraga incluye alguna foto de su etapa franquista? Curiosidad.,N
801764168747597824,@moboza pavas igual y no nos.dejaron irnos a la casa,N
169396577230794753,Mas #EREs . Hasta donde llega la sombra de la corrupcion institucionalizada ? la respuesta la tiene: @pepegrinan  http://t.co/svvB3bvK,N
154991098861858817,"Mi columna d mañana en @LARAZON_es : ""Segundo asalto"" ... de las medidas antipáticas a las simpáticas . Se acabó la juerga autonómica",NONE
174786601895989249,Lo mejor es que La Sinrazón acudiese a las ruedas de prensa y así no tocase de oído desafinando.,N
172664692685279232,"La justicia eleva a marlaska a la vez k expulsa a Garzón, relevante jornada.",NONE
165538115761614851,Muchas gracias a todos los que hoy nos habéis felicitado por los 12 años de @20m Vuestro cariño nos da fuerzas para seguir innovando,P
189218374570614784,Iberia cancela hoy 156 vuelos x huelga pilotos.Protestan x creación Iberia Express. Han programado paros los lunes y viernes hasta 20 julio,N
812805009238794240,@WhiteLither Feliz Navidad Felino!!! Jaja! Saludos y abrazos a la familia!,P
178882504965627905,"es verdad, pero seguro q Carlos lo discute tb... ;) “@perodeque: @TrasgodeGaceta @PilarGGranja En auswitch tampoco lo habia.”",P
816759188445663233,No pude con mi genio y voy a almorzar. Para colmo combinado de pollo con gaseosa,NONE
143248510572179457,"Buenos dias y mil gracias RT @pvcmalaga: Buen día @mariviromero,mi concejala favorita.",P
817991143199752192,"No soy celosa, sólo marcó mi territorio",NONE
189285633041248256,Desarrollan el primer nanomedicamento para tratar el #cancer en humanos #salud - http://t.co/5UpqXn6b,P
155760206343712768,En el DF. Tenemos que conseguir hacer 10 ó 15 conciertos pa poder pasar un mes y medio alli.  ;) RT @kittychik: @AlejandroSanz Y AL DF ???,P
764608480284143617,Todo estaba bien hasta que me desilusionaron .....................me siento herida .......................que dolor ...... .....,N
785931249915301888,"@treledo Ya pude ver la info, el hoario es de 7.30 a 4, no tenía idea de que se podía solicitar digital, gracias",NONE
180551256002142209,Portada El Mundo http://t.co/0TR272AY ...,NONE
768068952660537345,@ManuelIzquier14 en septiembre limitan el horario de toboganes pero las piscinas siguen abiertas hasta noviembre ,P
771025951866126336,"@livingjacob tu lo tienes facil, vives al lado de madrid ",NONE
770480174035075074,Janowiiiiiiiicz ole tus cojones y ole tu set y tu over!!!! No me pago las fiestas pero si algún cubata!! Buenos diiiiias mundo!! ,P
182882017233469441,Bien está celebrar el Día Mundial del Agua pero urge el Día Mundial del Grifo para no derrochar a litros lo que cuesta muchas gotas.,NONE
179870016664113152,Capitalismo versión 2012.Los grandes acuerdos.T.Friedman. http://t.co/O3saXKC7,NONE
771071912420188161,@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado ,P
179289705651781632,El lado oscuro de Google (pdf) http://t.co/9lIRg3s7 vía @javiercelaya #opensource,N
150522802166960129,"@Bsarasola01 Muchísimas gracias Borja, un beso enorme y #FelicesFiestas :-))",P
797919950018985984,@_aliciagonzg uf es que es muy emo ,NONE
811786773537968128,@Jefersonserrano @luisricardo_28 @danielugalde07 @Stedich7 nombres yo llego hasta las 10:30 sábado a las 7 AM mejor jajaja,NONE
146611698000863234,Pues que se te ocurre? RT @Aritta5: @AlejandroSanz Qe haras si Oscar gana #LaVoz ... Algo divertido no.? Para todos tus fans.! =),P
810003665327157248,Lo único malo de salir sin maquillaje es que no te mancho con mi labial,N
767756025579577344,Me recomendais alguna silla gaming buena please ,NONE
767732992827613184,"@MrMedra ay, joder, que resulta que es completamente vegana. Pues ya no me la compro. ",N
181517986291646468,Felicidades @epicuro7 ;),P
183658683400593409,"Ya en marcha la web especial de  @giraldatv para la #ssanta12. Emisión en directo, chat, noticias… http://t.co/EDAuBZll¡Disfrútala!",P
167960778232700928,La #reformalaboral permitirá que algunos desempleados que encuentren trabajo cobren sueldo y 25% del paro al mismo tiempo,P
800803939213983746,Jamas dejare de pasar una navidad y mucho menos un año nuevo fuera de casa,NONE
164244586594709504,Portada El Periódico http://t.co/PyL3MU93 ...,NONE
814893851739615232,Estos panes integrales de #ProsanaFoods están riquísimos. Disponibles hoy! Más información en…,P
814692436744294400,@camilacabello97 siempre junto a ti espero verte en peru denuevo como solista,P
808456876811833344,"Que ganas de estrellar un ladrillo en la cabeza de mi jefe, tirar la puta computadora por la ventana y quemar el lugar",N
183515033890848768,"¿Tiene sentido la política fiscal del Gobierno?, por Ignacio Conde-Ruiz  y Juan Rubio-Ramírez http://t.co/5mOejUzX",NONE
815032287117058048,@chicoretraido Hay dos. Y el pròximo año megaplaza,NONE
159895582062804993,Portada La Razón http://t.co/wTaUVPrN ...,NONE
149565772648300545,"no lo dudo, al contrario “@MVegaFabian: Pues Víctor Gibello hace unas fotos estupendas y es del terruño”",P
152045414428848129,El Congreso manda una advertencia a los fotógrafos por e-mail: si sacan fotos indebidas se les retirará la acreditación un año máximo,N
768135201386065920,"me acaba de seguir una página para ligar por gustos musicales.
sé que estoy sola pero ",N
168777782304841729,"A mi me da miedo cuando se grita, para defender a Garzón, que hay otra justicia que es la de la calle. Tremendo",N
142574119152648192,Soy consciente de que estamos pidiendo un gran esfuerzo a las familias castellanomanchegas.,N
819403832539148288,@Josvach no fui al último concierto pq nadie me quería acompañar,N
171897386568908800,#Gallardón : la policía ha actuado  obligada x violencia provocada.Desde  q es Ministro se ha quitado careta ideológica http://t.co/2yQJpSFY,N
157892975685410816,"Los políticos tienen difícil superar al alcalde de Getafe, protagonista de un vídeo de adelgazamiento http://t.co/nJQVSzpC",N
175176424578220033,Respondiendo a vuestras preguntas en @OndaCero_es !! http://t.co/inbHfICO,P
149770211795537921,"Enhorabuena a @Intereconomia tv ayer 2% de share total! @Gato_directo impresionante 3,3% ! Cañas 2,2% y TD2 un 2,4%!!!!! Oeoeoeoeoeoeoe oe",P
175917575912431616,Brasil. Los militares retan a Rousseff http://t.co/OCqSJbS4,NONE
768063661541851137,@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres ,N
183520359729991680,"""Pacheco y el PSOE le chuparon la sangre a Jerez y aparecen ahora...: http://t.co/TohqiWEg vía @diariodejerez",N
817957889717497856,"Como te elicas algo que no viste venir, ¿Cómo?",NONE
759198767451025408,@AnaVM @Katagelon fijo está demasiado hermoso,P
169665207138918401,"La jueza q investiga ERE irregulares en Andalucía,acusa a la Junta de""idear un sistema""para eludir el control de UE en la concesión d ayudas",N
818508234482970625,"16 chocolates Ferrero no fueron suficientes, pa la próxima ojalá me regalen la de 54",N
162132560565125120,Les preocupa la seguridad jurídica y las tasas pero nada la social-laboral y los expedientes en la crisis.,N
810157043462078464,@elrifle @JessicaSolano la costra me da cosas. Pero qué lindo por la enfermerita.,N
166930557555580928,"“@Lysmilealways: Si buscas en el diccionario,matrimonio es la unión de un hombre y una mujer,qse casen,pero qno lo llamen matrimonio.” Boda?",NONE
182547732760768514,#videoyañez El PSOE denuncia el vídeo de la ministra sobre la reforma laboral. Estas ofensivas audiovisuales las ... http://t.co/wanY5onx,N
169204047017021440,"Moody's rebaja la nota a España, Italia y Portugal  http://t.co/A5zSu3Lp via @el_pais",N
169679809675407360,Portada Marca http://t.co/yW3tVVtJ ...,NONE
770342668429828096,"@RaulMJimenez_ @EdgarCabreraG siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT ",P
161709110507741184,"En Islandia:  juicio a los responsables de la crisis, negativa al pago de la deuda y elaboración de una nueva Constitución. Otro camino.",NONE
142718656571379712,Bueno: España a un punto de ganar la 5ª Copa Davis. Felicidades al equipo!!!,P
154829021614575616,"RT @japtapias: Carme Chacón, candidata a la Secretaría General del PSOE http://t.co/LTunqbg9",NONE
161568550341967872,"Acuerdo social para congelar los salarios, El Prat se queda en Madrid y semana de la moda en Barcelona.http://t.co/MiQPXQyZ#portadaEPC",N
189337981474181120,El mismo barco #generacion27 @diputacionMLG #malaga http://t.co/zjh5KGQt,NONE
167966890642259968,"#reformalaboral : mas control , para evitar situaciones de fraude en las prestaciones",P
143770811671646208,"El @PPopular no descarta otra ronda de reuniones con ministerios para traspaso de poderes, después de recibir información pedida al gobierno",NONE
770750396314882048,1477. No pero porque apenas hay confi ,N
816775955746275328,"Me puse la vacuna de los ""30"", como dice mami, pero es la del tetano y me duele muchísimo el brazo, pero exagerado.",N
143012563263815681,"@Carlos_Latre Twitcam, Twitcam, Twitcam, Twitcam, Twitcam, Twitcam !!!",NONE
159981358251380736,Lo de las mamás famosas y las marcas infantiles es total.... Alba Carrillo hace su primera aparición publicitaria http://t.co/LBdbUEH8,P
818904088322547712,Tener una panza de embarazada cuando terminas de comer no es normal.,N
770948309347364864,@Rokkowen TODOS SIEMPRE tienen carita de super buenos y adorables pero luego la lían ,N
185719007914098688,RT @tuteledigital: @mananascuatro marca máximo rozando el 9% gracias al interés de la huelga general. http://t.co/Sv06dsoC @practica_cuatro,P
797675073649905665,"Decirle a un mae ""perro"" es una ofensa para los pobres animalitos",N
158826198837891072,Adoro a Sofía Vergara......,P
157520055360434176,"Oye, que @JoseMotatv está despierto. Es importante que ocurra ANTES de que metan el AVE en las cocheras.",NONE
168038001488826371,"Importante ""detalle"" de la reforma laboral: el despido de referencia será el de 20 días http://t.co/YpHR61BM",N
149633285746733056,"2/2 Entonces pensé que se confirmaba la regla de que los buenos políticos españoles terminaban en el ""cementerio"" de Bruselas",NONE
770165342035410944,Han tenido buena iniciativa @AnabelCampo y encima son amigos ,P
162070577044131840,Portada 20 Minutos - Bilbao http://t.co/USCxDhTy ...,NONE
157385232625049600,"Desayunando con Gabriela Bravo, portavoz del CGPJ, en el Club Internacional de Prensa. La escuchan corresponsables extranjeros.",NONE
163262706407841793,"Volviendo del aeropuerto de Barajas, tras supervisar el operativo de atencion a pasajeros afectados por la suspensión de vuelos de #Spanair",N
167560620659589120,Wert cita libros de ExC sin decir la editorial para que no puedan desmentirle como la otra vez. Lee un texto sobre la revolución soviética,NONE
771118596969857024,"@AmuntValencia_ No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso ",NONE
770641472580415488,"@GemitaKbyos ¡Enhorabuena! Eres la ganadora del sorteo,escríbenos por mensaje privado para darte el premio ",P
817250970493030400,@EchavarriaNaya y lo bueno que no engordo,P
150860261203513344,"Con mis hermanas @carmenromerop y Angela , anoche ;-))  http://t.co/bOmq6o8t",P
769965623615037479,"@pichyniboss te queda bien tio!
Espero que esteis todos pasando un buen verano ",P
768463313801969664,"@VioletaTrujillo yo me resigno con alguna gente, si se creen a este personaje es porque no están dispuestos a escuchar ",N
152033831858356224,"Congelar un salario mínimo de miseria no es austeridad, es ensañamiento con los débiles en favor de los fuertes:  Ley del embudo.",N
174630536059424768,Los correos de Stratfor revelan que EEUU tiene preparada una acusación contra Assange http://t.co/5LDtletf,NONE
187718269724135424,"RT @CotiOficial: @paurubio hola,hello cotonette!",NONE
159868082947502080,Dentro de muy poco en @ABCPuntoRadio con @melchormiralles (lo llevo).,NONE
768060551880699904,@Rachel_Green_ Sí! El escenario MUWI Revellín es gratuito y abierto al público ,P
160716890086449154,Lo siento por Donosti pero estoy de acuerdo. Consuelo Ordóñez: 'San Sebastián merece la capitalidad de la indignidad' http://t.co/bttvOoeO,N
772366871513423872,los rts de Leila son los mejores ,P
816340895830339584,Me emociona mucho que les pasen cosas bonitas a las personas que quiero,P
815333038930411522,"Loa me pidió un favor y me dije que me diera chance y me hizo mal modo,que vaya a ver quién se la re culea que ya no le voy a hacer nada.",N
150353308643639297,"""La nostalgia es como una droga. Te impide ver las cosas tal como son"" The Walking Dead",N
770374205632290818,tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber ,N
188589195403608064,De Guindos anuncia en Alemania nuevos recortes en educación y sanidad. ¿Cuándo va a explicar a los españoles ese plan? http://t.co/Edi4VY4F,N
798293798338097152,@CaELiKe Y que es muy bueno que alguien hable sobre el tema porque muchos no lo hablan debido a que es un tema considerado Tabu.,NONE
155031945670164480,FELIZ NOCHE DE REYES!!!!!,P
160063906268717057,"¿Qué pasará con Garzón?, ¿culpable o inocente? Lo debatimos en @TelediarioInter 20:30",NONE
186102981257740290,Se repite nuestra imagen: España=descontrol=desorden Spain announces 'extraordinary' €27bn budget cuts http://t.co/9a3HJL2j vía @guardian,N
178187843577970688,"Que es el ""BarçaGate""?",NONE
147300085540196353,Esta tarde a las 16h tenemos Pleno en #AsambleaMadrid. Podéis seguirlo en directo a través del siguiente enlace: http://t.co/iN2kTORc,NONE
168963976829472768,La @diputacionMLG abre el departamento de Consumo y Arbitraje  http://t.co/XIgOEK12,P
165427709181304833,"Miguel Leiva eres muy grande,disfrutando del single nuevo de mi amigo LEIVA,la canción se llama Eme os la recomiendo.",P
819236936929910784,@blackbalam Que linda la gente educada. Un gran abrazo homosexual,P
803611978757443584,@ICETEX Hola. Soy extranjera y deseo crearme un perfil en su cuenta para acceder a las becas Colombo-Peruanas. Su ayuda por favor Gracias,NONE
763176369127825408,#postrecito para endulzarme un poquito,P
770369530510082050,me he tenido que poner unos calcetines porque siempre tengo los pies frios y me pone triste calcetines en verano ,N
145583999803330560,"La clave del partido de hoy: el miedo. Si Mou saca un equipo para amarrar, ganará el Barca. El Madrid sólo puede ganar si sale a ganar",P
808765829550665728,@bluesofu noup tu corazón es de oro ese no hay y aparte es único nunca podrían crear uno igual 🤷‍️,P
164309628321148929,PENSAMIENTOS PARA NUEVOS TIEMPOS: Gobernar es un arte… y sin mayoría un mérito polít... http://t.co/r31Bzxah,P
162316646067863552,Os quedan sólo 23 horas y media para la opción 3. Último día para conseguir un iPad2 con Orbyt http://t.co/1wlKZCUC vía @elmundoes,NONE
172784763772485632,".“@AgCastellote: un abrazo fuerte para ti y los compañeros agredidos hoy, recordando q la única batalla que se pierde es la que se abandona”",N
152890904569585664,Geranium con Fever “@JR_Segura: cual es tu gin favorito? Me refiero a ginebra y tipo de tonica? Mañana quiero sorprender en fin de año!”,P
172963027002462208,Que vergüenza....El @Psoe  llama puteroal ex alto cargo del fondo de reptiles #EREs vhttp://bit.ly/zfKVQ0,N
157530638461845505,Ana Botella traiciona a los madrileños al abandonar la reivindicación de una mejor financiación municipal. #Madrid http://t.co/Kh12Tcg4,N
171915564464353280,Aterrizamos en Marsella ! Aterrati a Marsiglia ! Just landed in Marseille !,NONE
801414402096304128,"@RenzoMirandaQ nadie te va a comprar a tus rosaditos problemáticos, quédate en Chiclayo a criarlos mejor",N
148764030553702401,"Rajoy: La conmemoración de 'La Pepa', el ""mejor marco para estrechar lazos"" con Iberoamérica  http://t.co/soSUlYzT vía @europapress_es",P
808473316520562688,Feliz terminé cuatri fue un éxito . Ahora sueño con algo grande,P
801438845392867328,Necesito que sea viernes para que paguen. Estoy en la miseria total,N
771039343381245952,@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible ,N
177022376985362433,Falso: la imputación no implica culpa alguna. El CGPJ también cree que imputar a la Infanta supondría un 'estigma' http://t.co/BGe0yPwO,N
160046279550976001,"dejo una pregunta q define perfectamente el fútbol,si el Madrid hubiera ganado el partido ayer alguien hubiera hablado d la alineación d mou",N
146272693904351232,"Lunes negro el d Urdangarín. A su abogado-portvz no se le ha ocurrido otra cosa q decir que ""está indignado"". Coñas asamblearias aseguradas",N
770043922542424066,@rabiekhd @Omr_dh nos hemos conocido hace unos cuantos años y claro surgió el amor ,P
147368350559911938,Interpelación al consejero de Transportes e Infraestructuras en materia de tarifas del transporte publico. Presido el Pleno #AsambleaMadrid,NONE
806148762041221120,El jarabe para la tos hace que mi jugo de naranja sepa feo. ️ Ese jugo es lo mejor de mi vida.,N
145260159411818498,"""€uropa se £ibra"", nuestra conclusión de la cumbre del euro y el aislamiento definitivo del Reino Unido.http://t.co/JonHrkET#portadaEPC",N
148726251593547776,"Esta parte del deiscurso sobre la confianza en los españoles creo que será interesante. No todo son cuentas, sino complicidad. #investidura",P
183264660269711360,"?@PaquiVicente: Toxo: ""Por encima del derecho a trabajar, prevalece el derecho a la huelga"".Comunistas y socialistas de #Tw,¿Me lo explican?",NONE
182614923535319040,"El Madrid, conspiraciones, neutralidad de la justicia, presiones mediáticas, periodistas como promotores de noticias... http://t.co/Euyr0BlM",N
148861009581449216,Aquí os dejo la última foto de la celebración de ayer después de ganar el mundialito. Ahora a pensar en el jueves.,P
770673904335646720,"@Noel_PI Y Noel significa Navideño, pedo también lo asumimos. Pero alguien lo tuvo que poner por primera vez ",NONE
785015004647030784,@D4rkusPl4y ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda,N
768581403344797696,@Jorgeoneer ya pero no soy mucho de pc. No es muy potente el mío ,N
179970151821742081,La primera reunión del día ha sido con ASAJA-Jerez para exponerle nuestro proyecto en materia de agricultura.,NONE
175193681677123585,Libro Blanco de la Discapacidad en Andalucía http://t.co/Vu4DP6tt http://t.co/3yk34mnw,NONE
156392897942536192,"La Policía Nacional detiene a un empresario acusado de detenciones ilegales, violación, robos y tenencia  ilícita de armas",NONE
174166610867781632,El próximo día siete de Marzo nos presentamos Izquierda Abierta en Madrid.,P
810970607743549441,"Ay Dios he pecado, pero es que ese bikini estaba re lindo y necesitaba bronceador",NONE
185713362607415296,"#Presupuestos Atención, pregunta. Mantiene el Gobierno su previsión de que el PIB caerá el 1,7% o cree que con lo aprobado hoy será más?",N
166422283383087104,Y también un día inolvidable para Esther Molina. La conozco de mucho antes de entrar en el Ayuntamiento de @malaga . Otro abrazo amiga ;-)),P
151088908040548352,"RT @karlabenitez111: @paurubio hoooomg santa no me trajo nada.. Snif,snif:’( por portarte mal ho  ho ho",N
813570762644815872,"@LightAfterRain_ Ya sé, pásame tu número por interno y yo te paso todo por wpp, de paso que tú también me ayudas con NCT y así",NONE
148140442041597952,No me lo esperaba tan pronto!.Crisis politica en Irak.Segunda fuerza politica abandona la colaboracion.A15 dias de la retirada tropas US...,N
163760772818800641,“@quediario: Adelanto de la portada del diario Qué! del lunes 30 de enero http://t.co/Uep0MfNO”,NONE
143569425671528449,A por @crackoviadeTV3 !!;)) buenos días queridos twiteros!!;)),P
149241035493613568,“@pablooviana: ¿cómo huevos iba yo a pensar que un anuncio de embutido pudiera llegar a emocionarme tanto? Que grande #Campofrío” gracias!,P
175668089474650112,El programa del cambio andaluz http://t.co/sLnxWXoX,NONE
143952582036037632,"Bono celebra su última fiesta en el Congreso y la pregunta es si habrá un Viva España! Con @JuanraLucas y en RNE, para arrancar.",P
772838570860118016,"@RinAnllel Uno aprende que el mejor momento de crear bonitos recuerdos es el presente, el pasado ya fue, te toca elegir lo que va a ser ",P
172247542577381376,Venga!!! CAfé para todos.RT @Rumbian1: @Buenafuente buenos dias. Un cafe? Esta recien hecho,P
170534846366621697,Un saludo y abrazo grande a todos los compañeros que están en #17congresopp . Yo en clase en @EscuelaESESA . Mañana a primera hora ahí ;-)),P
813248768300740608,"se acaba el 2016 y con él, el internet gratis de movistar 4G",N
812667210581872640,Es increíble que ahora entro a wpp solo para el trabajo,P
767843914359373824,"Los canales de Latinoamérica como Andrés Navy, Extraordinerd o The Top Comics tampoco están nada mal, hay muy buen material ",P
177706795484188672,En un alarde de hipocresía habla de acompañamiento a los desempleados.,N
816818321907744768,@Ce_Argm @AndricSaba yo iba a preguntar lo mismo,NONE
800835505717972992,"Oído en McDonalds ""el mejor mannequin challenge que he visto hasta ahora es el que ha venido haciendo este gobierno desde hace dos años""",N
162351779596607489,Este disco jura. ;) RT @Guspireta_a: @AlejandroSanz este disco promete???,P
767966350824312832,@michellecrecida y las galletas? Buenos días Michelle ,NONE
798747276466384896,@LovatoMyLight jajaja exacto! Esta todo igual solo que mas serio pero nada de declaraciones aun. Solo que siempre nos decimos asi.,NONE
180287812241858560,En los argumentos gráficos del Ministerio del Interior para la carga de Valencia se ven insultos contra la policía ¿?. ...,N
178945542062227456,La Sec.Prov. del PP en Cádiz @Tere_rsb ha ofrecido hoy un mitín en el Gastor. Gran trabajo el d la candidatura de Cádiz http://t.co/IehzRTQ0,P
768529956162924544,@Adriansoler espero y deseo que el interior te cause lo mismo ,NONE
186804889211502592,Os deseo que paséis una feliz semana santa.,P
156374592066301952,#BastaYA . 4 en 9 dias . Hallado el cadáver de una mujer con signos de violencia en Fuengirola http://t.co/dGRfmT3T,N
189674455268732929,Estamos a pocos minutos de empezar @mananascuatro con @mrtfernandez y @MartaRiveraCruz @carlosecue @iescolar  ... En ocasiones veo recortes.,NONE
187549742262263809,"Hay que ser bestia y mala! “@libertaddigital: ""A Cospedal es para crucificarla y enterrarla en el cementerio nuclear"" http://t.co/4jc7eOKo”",N
154583478963417088,A las 18:00h participo en la tertulia de La Ventana en @La_SER. Escuchar la radio es gratis y puede ser interesante.,P
171932361267757056,Hoy en mi blog: ¿Cuál es nuestro camino? #hagamos_nuestro_propio_camino http://t.co/gLISolyr,NONE
762534291255414784,"@Starbucks_cr Hola, quería agradecer al personal del Starbucks de La Sabana por guardar mi cartera olvidada Son los mejores, saludos",P
168786803317415936,@germanyanke Eso es que no tienes la conciencia tranquila... Ja,N
812752893946236928,"@KimberlyReyesC4 Como te digo, come maaaas y en mi casa sólo estamos mamá y yo",NONE
147214415048081408,Explosiona un pequeño artefacto junto al Estadio Olímpico de La Cartuja / Estaba oculto en una jardinera http://t.co/wryiOZO4,N
162848151638769664,"Consejo de Gob: aprueba gasto para ayudas de pago único, programas desarrollo rural... por más de 500 mill € para este año (1)",P
813387321261359104,#MiCabalaEs la de mi hno siempre fue correr la primer ola del año para pedirle a Lemanjá olas todo el año,NONE
809207932059533312,@Uber_CR Por que no hacen eso en otras provincias yo queria uno pero solo uso uber en cartago :-[ Yo queria Tamal!!,NONE
786066321008099328,"Hoy a Santi se le rego el pichel lleno de fresco, y yo parecia Senicienta por todo el piso JAJAJ",NONE
149832675094577152,"Cómpralo, no te arrepentirás, Nacho “@nachoberja: @pedroj_ramirez lo compro o no lo compro??? http://t.co/V9u7d7VN”",P
817786219560058880,"Ahora sí conejito, llámala y mándala a la mierda de mi parte",N
171368834006122496,Uy! La hora bruja! Me voy a dormir! Descansad! Hasta mañana !,NONE
769981814689632257,"@ce_roses Ouch, ya no llego, a ver si para la próxima si que puedo  un saludo",N
181397409446903810,"Aspiro a una #Andalucía sin insultos, sin descalificaciones y en la que se respeten las ideas de tod@s.",P
786982676033048576,"!! Yo solía amarla,Yo sabía que la echaría de menos !! #GNR   Empezando El Dia Griss",NONE
770577933660454912,@UniversoMujer18 ya se acabo la hora jajaja estoy expectante a ver si me ha tocado el #cubreSelFem para llevarlo a todos lados puesto ,P
183521697687801856,¡La primera buena noticia desde que empezó la crisis! “Miss España cierra por quiebra - http://t.co/Sfe1fkAG - ”,NONE
162478238814322688,Más cerca de la invisibilidad en objetos tridimensionales  http://t.co/5oYVJ86Z (EP),NONE
179276814433271808,En la Junta Directiva @EsperanzaAguirre anuncia que volverá a presentarse como candidata para presidir el @PPMadrid en el próximo #Congreso,P
173092875196837888,@mgilguerrero Yo también lo creo,NONE
811245654320316417,¿Habrá algo peor que no traer los audífonos a la chamba? Estoy muriendo lentamente,N
162793654463905792,Portada ABC http://t.co/PVwmdBYA ...,NONE
150214903922294784,"Paz, Amor y Esperanza. Mujeres y hombres y Telemadrid.",P
143727355997851648,El @ppandaluz no aceptará el caramelo de una presidencia de dos años en la FAMP si no hay refundación http://t.co/tAgF97e6  @europapress_es,N
171251130632912896,"Y por esto no protestan los sindicatos, verdad?https://t.co/oj968RAz",N
153169882807152640,"Aquí estamos, terminada la San Silvestre 2011!!! Feliz Año Nuevo al todos!!!!! http://t.co/WnnS7gog",P
145831956251295746,Con mi hermano @Igorbustamante ...;-) http://t.co/ilUq45Yy,P
771117405460369413,"@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018, ya... ",N
149841084242083840,Tenemos 5 ministros ex gatotertulianos. vaya lujo! @Gato_directo @Intereconomia @gaceta_es Y vaya ojo!,P
163977309307674624,Durao Barroso pide a Raoy que explique cuanto antes de forma detallada sus reformas y que añada un calendario,NONE
157374842524545024,"Si quieres estar informado con criterio, y eres progre, no te puedes perder el @TelediarioInter a las 3. Prueba una dosis liberal! Oeoeoe",P
171253272873668608,Y qué mal el árbitro,N
143990880381059072,"A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras. Les gustan mas los edificios a estrenar, pero sin pagar...",NONE
158950363439972352,"La frase del día: ""En la vida nada es para siempre"" Cuando a Rajoy le piden q garantice q no volverá a subir impuestos. No cierra la puerta",N
778819488728821760,@AlejoAbarca muy underground ya mano,N
770616202993496065,"Me estoy cansando a dar rt a esto d ""rt o suspendes"" pa luego suspender fijo ",N
809164916909363200,"PONTE BONITA 5 DE ENERO .. No es Twitter, algo está mal con el ht o se hizo spam, ya fue",N
817018753082920960,@RPPNoticias @MidisPeru una buena noticia! No más frazadas. Sí más casas calientes,P
149872237674115072,Una tesis sobre las crónicas de boxeo de Manuel Alcántara recupera el género http://t.co/HlgT7Vvf,P
796205169134465024,Turbada y espantada. Qué divino Niño ni sagrado manto ni qué albaharda vieja!,N
185253942916169728,"DGT: En general se registran las mismas retenciones de tráfico a esta hora, que el jueves pasado",N
153204279732224000,"FELIZ AÑO DEL CAMBIO ANDALUZ!ESPERO QUE VENGA CARGADO DE LO MEJOR. MUCHA SALUD, TRABAJO Y AMISTAD EN ESTE NUEVO AÑO.",P
166457128817664001,Los que tenemos empresas pasándolas putas y luchando y los demagógos faltones dale que te pego #mandahuevos.,N
179853112415223808,"Rubalcaba proponer ""recortar en Denfensa. Lo hizo Merkel y no pasó nada"" #congreso",N
818629078911713281,2da semana de talleres de naturaleza!! que nuevos retos vendran??,NONE
819231006280548352,"Que bonito debe ser vivir así, siendo caradura y sin pedir disculpas",N
771092421866389508,@piscolabisaereo @HistoriaNG @SPosteguillo las tengo pero aún no las he leído. Caerán prontito ,P
152135257485869057,Y aqui? RT @RecioManolo: @margadcm Y en ruedas de prensa y en el Parlamento de Andalucía he contestado todas las preguntas que me han hecho.,NONE
167217621513682944,"Las criticas de algunos a Cayo, son para nosotros elogios.",NONE
809864399594881025,Creo que lo mas jodido del 2016 ya me ha pasado y ya estoy lista para lo que venga! jodidamente bien,P
816123270932135937,"@crisytimo si, feo feo feo...que madre",N
172719680941867008,Putin co retórica mas nacionalista conforme.se acerca 4Mazo http://t.co/ZV5h72RK #FT,NONE
152523815044395009,Un gran acierto d @jorgefdezpp el nombramiento d @Ignacos como nuevo Director Gral. de la Policía: un puesto central en democracia,P
769974436229414914,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre ,NONE
186214282894123008,Estirando un poco después del partido tan exigente de hoy! Partidazo! Ahora solo pensar en el partido del martes!... http://t.co/c8rb76j5,P
819154075228966912,"Les personas no somos eternas Lo más importante es el legado que dejamos, la enseñanza para toda una familia y una generación",NONE
815799462912282624,@ninobracho no reniegues y pasa un super inicio de año,NONE
174894014133321729,El BCE PRESTA DINERO AL 1%. YO TAMBIÉN QUIERO! http://t.co/7lEc23ho,P
142688031785226240,RT @FanClubMASes: Éstas Navidades regala solidaridad:#positivegeneration (cont) http://t.co/BksU1DZv,P
